chr pos1 pos2 r2_wht r2_cmn r2_cbr n_snps_wht pi_wht tajd_wht n_snps_cmn pi_cmn tajd_cmn n_snps_cbr pi_cbr tajd_cbr fst_wht_cbr fst_wht_cmn fst_cbr_cmn
chrX 8925001 9e+06 0.0794783717285426 0.075858140836784 0.0591562328486791 47 3.61164e-05 -1.47905 36 3.83262e-05 -0.961711 33 4.66026e-05 -0.781597 0.0335532 0.0326959 0.00308648
chrX 9000001 9075000 0.0803771996527778 0.124884927740819 0.0913432244940476 29 2.29801e-05 -1.66281 30 2.63526e-05 -1.4865 15 2.48239e-05 -0.600498 0.0421343 0.0800767 0.00882067
chrX 9075001 9150000 0.0934179978744589 0.0687973058943834 0.107562236895743 14 1.7326e-05 0.149581 18 2.30795e-05 -0.0125295 14 2.80441e-05 0.0930522 0.00329693 0.0145591 0.00222595
chrX 9150001 9225000 0.0435415094725275 0.0327456798641174 0.0529322846422205 35 2.24591e-05 -1.6764 32 2.19412e-05 -1.55669 19 2.6824e-05 -0.901416 0.0243718 0.0288803 0.0189766
chrX 9225001 9300000 0.115510203939394 0.168506942929293 0.114460736939394 34 1.75882e-05 -2.01528 30 2.39484e-05 -1.53903 19 2.38406e-05 -1.06982 0.0111751 0.0169728 0.00776598
chrX 9300001 9375000 0.0740918033423913 0.0914332793939394 0.300894696089744 20 1.29025e-05 -1.4259 14 1.30864e-05 -0.87718 13 1.70434e-05 -0.988194 0.022005 0.0140808 -0.00117396
chrX 9375001 9450000 0.08360948901255 0.0949514036111111 0.135015091640212 44 2.99766e-05 -1.79103 59 3.51049e-05 -1.92409 27 3.21135e-05 -1.20409 0.0264598 0.029745 0.0102373
chrX 9450001 9525000 0.110269235611772 0.0774509454166667 0.156277502857143 38 2.4482e-05 -1.65733 48 2.03873e-05 -2.12797 25 1.83829e-05 -1.67468 0.020647 -0.0013727 0.00396229
chrX 9525001 9600000 0.101650046334325 0.0868979892474192 0.120572470493197 32 2.12069e-05 -1.71746 28 2.32065e-05 -1.44254 19 2.57441e-05 -0.919673 -0.00267483 0.0137415 0.0055343
chrX 9600001 9675000 0.104789325 0.0334823166666667 0.048069725 30 1.74578e-05 -1.90188 24 2.05406e-05 -1.42299 17 1.86439e-05 -1.24251 0.00704873 0.0235566 0.0137301
chrX 9675001 9750000 0.112026184444444 0.109170157888889 0.022730125 23 1.05527e-05 -1.9834 17 1.24894e-05 -1.50082 9 8.31284e-06 -1.16722 0.0463264 0.0507517 0.00118913
chrX 9750001 9825000 0.0678975629941447 0.106863951369048 0.0550478919444444 28 2.53305e-05 -1.23941 26 2.56719e-05 -1.14097 11 2.4175e-05 0.0574878 0.0227834 0.0162717 0.0452993
chrX 9825001 9900000 0.0480272494836658 0.0291304997777778 0.0840286661948052 42 3.17894e-05 -1.63629 29 2.78855e-05 -1.15445 19 2.74354e-05 -0.816666 0.0347095 0.0214545 0.010038
chrX 9900001 9975000 0.240956645 0.4611195375 NA 23 4.91531e-06 -2.23948 21 6.04161e-06 -2.08973 11 7.13253e-06 -1.66013 0.0125192 0.0176674 0.00491262
chrX 9975001 10050000 0.165420942923622 0.0933707724426808 0.106037765367595 70 3.55124e-05 -2.07297 49 3.15189e-05 -1.73507 35 3.99156e-05 -1.29828 0.00460006 0.00331888 0.00813418
chrX 10050001 10125000 0.150942393809524 0.057370875 0.0379234666666667 22 1.04014e-05 -1.89967 13 8.61989e-06 -1.36568 10 1.06999e-05 -1.16581 0.0246836 0.000169166 0.00736296
chrX 10125001 10200000 0.140756802937702 0.0778699334217475 0.0760482721344766 45 4.66332e-05 -1.31473 31 4.026e-05 -0.906438 26 4.73965e-05 -0.315154 0.00755711 0.00333225 0.0135587
chrX 10200001 10275000 0.071746325 0.321547175 NA 29 7.59925e-06 -2.32757 30 7.20481e-06 -2.33431 18 7.15231e-06 -2.12228 -0.00447761 -0.00808061 -0.000717739
chrX 10275001 10350000 0.0596773616666667 0.02922745 NA 22 4.6325e-06 -2.12748 16 4.75033e-06 -1.79797 9 9.48614e-06 -1.22432 0.0250271 0.0242705 -0.00606322
chrX 10350001 10425000 0.0700202173585859 0.0805109067676768 0.12787371711988 27 2.03112e-05 -1.5444 26 2.68134e-05 -1.07105 26 2.64276e-05 -1.41486 0.0141577 0.00158998 0.00852947
chrX 10425001 10500000 0.0684580486263736 0.0601738204444444 0.0494518538888889 33 2.97182e-05 -1.34696 25 3.0494e-05 -0.754776 16 3.04735e-05 -0.163216 0.00856426 0.000888571 -0.00355204
chrX 10500001 10575000 0.120890104965278 0.145165480555556 0.0536252648148148 28 1.46369e-05 -1.90714 23 1.48841e-05 -1.6559 22 1.39149e-05 -1.83945 0.0038948 -0.00376616 0.00166369
chrX 10575001 10650000 0.103004638449976 0.0920992589583333 0.0993664898640541 33 2.16399e-05 -1.66507 28 2.00172e-05 -1.48346 30 2.23885e-05 -1.60015 0.00129018 -0.00576295 0.0092681
chrX 10650001 10725000 0.094350964469697 0.0429510931666667 0.0477305941600529 41 3.66114e-05 -1.48135 32 3.77705e-05 -1.00551 23 3.78331e-05 -0.729299 -0.0017124 0.0085399 0.0168454
chrX 10725001 10800000 0.163575819865835 0.165648953972431 0.0494908930769231 36 2.02976e-05 -1.92461 34 1.96118e-05 -1.86802 20 1.90085e-05 -1.43183 0.0321963 0.00736677 0.00328739
chrX 10800001 10875000 0.15666670336659 0.145281397988515 0.118675353324732 85 5.13019e-05 -2.01397 99 5.75894e-05 -2.02832 52 5.91406e-05 -1.4204 0.0609356 0.0264961 0.0191685
chrX 10875001 10950000 0.16937914858317 0.189181035921627 0.139758351956629 58 5.23656e-05 -1.55618 59 4.9426e-05 -1.60578 39 4.72115e-05 -1.17023 -0.00369386 0.00852895 0.00749769
chrX 10950001 11025000 0.155133764232178 0.108783903594385 0.128298913207674 33 4.09325e-05 -0.863964 30 4.0979e-05 -0.667893 32 5.13254e-05 -0.793409 -0.00155036 0.00379505 -9.33834e-05
chrX 11025001 11100000 0.0912911007698658 0.0545644922582973 0.0563645401666667 32 3.10775e-05 -1.19842 35 3.31084e-05 -1.25706 23 3.34736e-05 -0.721198 0.0262148 0.00560703 0.0248374
chrX 11100001 11175000 0.09373718125 0.210421571888889 0.136590588928571 34 1.9235e-05 -1.83666 43 2.28338e-05 -1.89057 38 2.68532e-05 -1.7566 0.0129558 -0.00607949 0.00846717
chrX 11175001 11250000 0.02843025 NA 0.0417851 4 5.16265e-06 -0.274119 2 4.84263e-06 0.684879 2 4.76052e-06 0.535617 0.0311372 0.00838401 0.0964382
chrX 11250001 11325000 0.0805474505529304 0.0775391614697237 0.0633614972539783 47 5.01059e-05 -1.21197 53 4.77355e-05 -1.38703 35 5.28361e-05 -0.602563 0.00628882 0.0059139 0.00305086
chrX 11325001 11400000 0.128651505687831 0.0681339243333333 0.0563416763888889 42 2.71262e-05 -1.65817 29 2.131e-05 -1.30645 22 2.47292e-05 -0.850071 0.000648309 -0.00153071 0.00226031
chrX 11400001 11475000 0.125538296626984 0.124591243535714 0.123755659106754 21 1.12587e-05 -1.73537 26 9.71156e-06 -2.03706 17 1.33709e-05 -1.48387 0.0124768 0.032237 0.0114108
chrX 11475001 11550000 0.0999752243962585 0.183273368160714 0.132702322004662 39 1.74147e-05 -1.91688 45 1.78548e-05 -2.05651 35 2.09737e-05 -2.10612 0.0989665 0.0795595 0.00658658
chrX 11550001 11625000 0.0814599722222222 0.10176542 0.100416131574675 43 1.85414e-05 -2.19184 39 1.68304e-05 -2.16624 25 1.88436e-05 -1.82594 0.0360779 0.0759055 0.00192547
chrX 11625001 11700000 0.0618833587590188 0.0899916828743402 0.0729499450236365 43 5.58147e-05 -0.975614 57 5.77748e-05 -1.32749 38 5.58225e-05 -0.834082 0.0504285 0.0151918 0.0120441
chrX 11700001 11775000 0.387480675 NA NA 22 2.51759e-06 -2.49714 15 2.67396e-06 -2.18371 8 1.50416e-06 -2.02762 NA NA NA
chrX 11775001 11850000 0.0868416245918367 0.117338663418803 0.09259246625 18 1.90463e-05 -1.19156 17 1.67914e-05 -1.26925 12 1.88085e-05 -0.762779 -0.00147767 -0.00368081 0.00200217
chrX 11850001 11925000 0.280249091666667 0.0431869338888889 0.0869324339285714 32 1.21171e-05 -2.19562 28 1.20857e-05 -2.07619 18 1.22472e-05 -1.85852 0.0272709 0.00245999 0.00490435
chrX 12000001 12075000 0.125912675 0.0452390214285714 0.13614053030303 19 5.68007e-06 -2.05735 22 4.40708e-06 -2.25195 13 7.11582e-06 -1.72514 0.0136556 0.0405269 -0.00447892
chrX 12075001 12150000 0.0748383639773855 0.0518927517073413 0.0662551743714387 42 3.21056e-05 -1.79625 43 3.17605e-05 -1.74427 24 3.22252e-05 -1.10674 0.012954 -0.00296311 0.00408911
chrX 12150001 12225000 0.10593764911536 0.103671484078483 0.112985557820513 45 3.85268e-05 -1.59852 42 3.87288e-05 -1.40782 25 3.47476e-05 -0.954177 0.0108877 0.0101919 0.0145863
chrX 12225001 12300000 0.0945713647798735 0.0728141812918258 0.0683863072706297 45 3.14642e-05 -1.74616 47 3.00185e-05 -1.74455 28 3.16264e-05 -1.15145 0.0255186 0.0695068 0.0202706
chrX 12300001 12375000 0.0556391560917033 0.0700250366499201 0.0614600724428176 56 7.90029e-05 -0.550568 56 8.34139e-05 -0.423061 48 8.7254e-05 -0.29656 0.0364142 0.0254808 0.00263904
chrX 12375001 12450000 0.04159092 0.0488545904166667 0.067849964 20 6.24037e-06 -2.15024 23 8.69145e-06 -2.11026 20 8.51399e-06 -2.0978 0.0411635 0.0319044 -0.00467896
chrX 12450001 12525000 0.0623100553571429 0.0343886808226496 0.0858197087103175 28 2.12499e-05 -1.63531 28 2.20907e-05 -1.56575 20 2.63581e-05 -1.08183 0.00246532 0.0278442 0.00756983
chrX 12525001 12600000 0.074106825 0.144642803246753 0.144072830899471 24 2.09934e-05 -1.09061 42 2.3601e-05 -1.77719 25 2.36498e-05 -1.26685 0.0109031 0.0136394 0.00492768
chrX 12600001 12675000 0.101780168529915 0.0680080253703704 0.054349155625 27 1.96084e-05 -1.64796 33 2.07603e-05 -1.88348 19 2.0968e-05 -1.35262 0.0420859 0.0727529 0.00537276
chrX 12675001 12750000 0.147474412810245 0.146959174855138 0.158267504638019 29 1.47029e-05 -1.73854 39 2.18415e-05 -1.81858 39 2.70644e-05 -1.86969 0.0023991 0.00579193 0.00231211
chrX 12750001 12825000 0.127695767261905 0.140501046944444 0.146795084920635 35 2.13158e-05 -1.61861 35 2.40352e-05 -1.56308 29 2.63062e-05 -1.59802 0.000864038 0.0100743 0.0102417
chrX 12825001 12900000 0.05084895 0.025224525 0.0985728583333333 18 1.19435e-05 -1.55548 18 1.52403e-05 -1.19281 20 1.97587e-05 -1.3545 0.0308675 0.0364246 -0.000604905
chrX 12900001 12975000 0.0661659873281356 0.0644358492350088 0.0569059868473193 38 2.76336e-05 -1.51306 35 2.57568e-05 -1.46422 20 2.93897e-05 -0.761209 0.00819369 0.00886662 0.0137263
chrX 12975001 13050000 0.0868785151308483 0.0797769622996952 0.0774841296626568 44 2.69561e-05 -1.85414 44 3.63984e-05 -1.47752 26 4.21307e-05 -0.643414 0.0203323 0.0140966 -0.000491438
chrX 13050001 13125000 0.0966201695014881 0.0943457104529994 0.0603093176677489 46 2.77031e-05 -1.86643 39 3.22535e-05 -1.47185 30 3.27958e-05 -1.17355 0.00791561 0.0462078 0.0281435
chrX 13125001 13200000 0.0778729465 0.0500401932400932 0.0563389713333333 18 1.27434e-05 -1.47059 27 1.76892e-05 -1.63833 12 1.64253e-05 -0.804843 0.065698 0.2229 0.0533814
chrX 13200001 13275000 0.0957912663630705 0.0910345440933669 0.06540543887809 45 3.30813e-05 -1.54061 50 3.8959e-05 -1.4738 25 3.85506e-05 -0.58292 2.64523e-05 0.00185536 -0.00489816
chrX 13275001 13350000 0.0695617359806597 0.0704414091400348 0.082247657927577 65 8.42818e-05 -0.782537 54 9.18078e-05 -0.0947204 49 9.28895e-05 -0.130014 0.0021571 0.0113896 0.00933933
chrX 13350001 13425000 0.0619591242311542 0.087586261512374 0.0836780820772206 55 8.24477e-05 -0.506614 70 8.37083e-05 -1.01138 48 9.23056e-05 -0.335197 0.00172822 0.00716816 0.00093207
chrX 13425001 13500000 0.100342116 0.0779217061428572 0.0457399650793651 26 2.17296e-05 -1.18366 27 2.29095e-05 -1.0476 19 2.38692e-05 -0.864991 9.31862e-06 -0.0010103 0.0192396
chrX 13500001 13575000 0.232570853333333 NA 0.0412407757142857 10 9.46917e-06 -1.23011 8 5.81235e-06 -1.32618 5 4.99721e-06 -0.995379 0.103791 0.0441008 0.0079878
chrX 13575001 13650000 0.091882592857265 0.088449439725231 0.0878286160658159 39 4.03211e-05 -1.17711 48 4.05065e-05 -1.5167 39 5.04414e-05 -1.12232 0.0179276 0.00163445 0.0116769
chrX 13650001 13725000 0.138957351591313 0.0520154968755081 0.0708851386006967 28 4.37959e-05 -0.0811257 26 4.66151e-05 0.272394 15 4.33219e-05 1.7561 0.00104842 -0.00341182 -0.00153628
chrX 13725001 13800000 0.0831788821184371 0.0930929156558642 0.108811263608989 38 2.35462e-05 -1.81549 48 2.51416e-05 -1.99363 34 2.86907e-05 -1.723 0.0152808 -0.000965471 0.0256382
chrX 13800001 13875000 0.0539868152286411 0.0662741414232351 0.0655141339112289 42 5.06384e-05 -0.261082 39 5.05677e-05 -0.0972228 31 5.71037e-05 0.335554 0.00699906 0.00899562 0.0188189
chrX 13875001 13950000 0.0676064588736554 0.0643439291621404 0.0591046035650226 80 0.000121213 -0.395313 75 0.000123152 -0.0697473 59 0.000129909 0.253463 0.00762723 0.00243996 0.0102338
chrX 13950001 14025000 0.0819726137319625 0.0693029637566138 0.0914633653275613 42 3.75022e-05 -1.18308 48 4.24688e-05 -1.265 35 3.70273e-05 -1.20363 0.00361975 0.00188001 0.00341472
chrX 14025001 14100000 0.204165582253788 0.24494842037037 0.210710336414141 32 1.54225e-05 -1.84268 16 1.25671e-05 -0.939387 19 1.29886e-05 -1.56794 0.0969046 0.034494 0.00738246
chrX 14100001 14175000 0.05861498067533 0.0541437200178253 0.0656580874852309 36 3.05924e-05 -1.51353 41 2.63972e-05 -1.79549 28 3.10094e-05 -1.29917 0.00161675 -0.00208356 0.0137805
chrX 14175001 14250000 0.0939315766017883 0.0528159233725281 0.0531804834060847 53 5.01398e-05 -1.12813 47 4.71833e-05 -0.955828 38 5.50128e-05 -0.641733 0.0377661 0.000662374 0.0281376
chrX 14250001 14325000 0.0565932061474868 0.260521102113095 0.0925117572857143 29 9.53796e-06 -2.24765 44 1.09932e-05 -2.42658 16 9.85364e-06 -1.76642 -0.00203086 0.0624723 0.0277606
chrX 14325001 14400000 0.0865510644183767 0.0502157993668878 0.0473107005744 59 7.57497e-05 -0.559523 47 7.86086e-05 0.0696149 39 9.0921e-05 0.56889 -0.00440337 -0.00285389 -0.00198083
chrX 14400001 14475000 0.11396064430681 0.0809526306893335 0.104911099219095 75 9.23505e-05 -0.672917 69 9.46035e-05 -0.457672 48 0.000102114 0.319423 -0.00201308 0.000624459 0.00832672
chrX 14475001 14550000 0.0570147461227256 0.0622255951321814 0.0778418523085132 43 5.97926e-05 -0.601544 36 5.85766e-05 -0.153396 34 6.57381e-05 -0.24036 0.00479462 0.00713277 0.00294711
chrX 14550001 14625000 0.10036435907573 0.0633770386799451 0.0429475097403878 30 3.24316e-05 -0.892836 35 3.57665e-05 -0.959877 32 3.82184e-05 -1.00539 0.00376904 -0.00298328 -0.00185195
chrX 14625001 14700000 0.120759293535135 0.0795262326086903 0.0719504252332424 79 5.05888e-05 -1.91968 67 4.94949e-05 -1.71602 53 5.21728e-05 -1.6417 0.00277581 0.00953208 0.00684806
chrX 14700001 14775000 0.0737411786177249 0.072977675 0.0777832916666667 30 3.75456e-05 -1.0226 23 3.52211e-05 -0.503592 13 3.547e-05 0.791203 0.0104326 0.0114488 0.00126023
chrX 14775001 14850000 0.0563950045920746 0.180798919259259 0.0586870549107143 31 2.6104e-05 -1.62146 34 2.37034e-05 -1.79022 22 3.36644e-05 -0.902622 0.0078199 0.00364092 0.021372
chrX 14850001 14925000 0.0499055 0.152413467857143 0.03779389 6 3.72261e-06 -1.08991 8 3.94205e-06 -1.36546 5 3.14259e-06 -1.27849 0.000789586 -0.00789831 -0.00438001
chrX 14925001 1.5e+07 0.0929331383036892 0.0828651447834359 0.0704831564082262 45 2.93803e-05 -1.61643 34 2.93308e-05 -1.10684 35 4.0573e-05 -1.19546 -0.00194661 0.00701505 0.000156602
chrX 15000001 15075000 0.0633496730521399 0.0622510526281505 0.0568947790623883 77 0.000104513 -0.445972 72 0.000104054 -0.246425 70 0.000122588 -0.272804 0.0101823 1.08212e-05 0.0192986
chrX 15075001 15150000 0.0620915541048452 0.0570388474454828 0.0786923414990602 45 5.02259e-05 -0.740019 46 5.48411e-05 -0.645946 43 5.97053e-05 -0.755014 0.0194484 -0.00193681 0.0315863
chrX 15150001 15225000 0.079128787784822 0.0541449753571429 0.0735638640918803 28 2.06552e-05 -1.21805 32 2.20577e-05 -1.41784 28 2.96546e-05 -1.15367 -0.00287615 -0.00773935 0.0045483
chrX 15225001 15300000 0.378136706857143 0.55723136875 0.113090591666667 33 2.19669e-05 -1.76707 32 2.07771e-05 -1.73164 14 1.8657e-05 -0.855974 0.0310836 0.00786462 -0.00139256
chrX 15300001 15375000 0.224326941666667 0.0818118525925926 0.0398415803571429 19 1.0097e-05 -1.88222 23 1.09155e-05 -1.97387 12 8.57979e-06 -1.63555 -0.00619623 -0.00525177 -0.00345931
chrX 15375001 15450000 0.0697731945399045 0.0781299785018038 0.0349630860690236 23 2.57773e-05 -0.958028 16 2.52481e-05 -0.0115647 9 2.17474e-05 1.02625 0.0102426 0.0199286 0.00550261
chrX 15450001 15525000 0.0669107410330999 0.0549393421102144 0.06541950475141 83 0.000104769 -0.641228 82 0.000105336 -0.605277 60 0.000118057 -0.176779 0.00953644 0.00205172 0.000339021
chrX 15525001 15600000 0.0856001293391274 0.062730137451663 0.0773270209896463 53 5.81555e-05 -0.968727 46 6.59493e-05 -0.472865 43 6.99758e-05 -0.716662 0.0157205 0.0139963 0.00793276
chrX 15600001 15675000 0.104045146308593 0.0586160170102109 0.0843739549172481 63 4.73474e-05 -1.55808 60 4.71698e-05 -1.39653 46 5.42559e-05 -1.23796 0.0023238 -0.00288171 0.00625893
chrX 15675001 15750000 0.0709927351259261 0.0948974103162061 0.0840198530952693 75 6.4585e-05 -1.49575 58 6.29869e-05 -1.03292 54 7.2371e-05 -0.960125 0.0205657 0.000716078 0.0235342
chrX 15750001 15825000 0.0690902133237092 0.0589511605729066 0.0599899424659864 39 4.20883e-05 -1.16374 39 4.62047e-05 -1.01796 28 4.81219e-05 -0.592664 0.00980108 0.015238 7.28924e-05
chrX 15825001 15900000 0.0338604828354225 0.0849257662442393 0.0570277645492519 28 3.4502e-05 -0.415902 33 3.38441e-05 -0.764179 20 3.0706e-05 -0.103621 0.0255472 0.00307237 0.0184678
chrX 15900001 15975000 0.0637984728158284 0.0652998089425324 0.076071115974754 49 6.68264e-05 -0.406102 56 6.9929e-05 -0.72394 40 8.18713e-05 -0.0167633 0.00468062 0.000111726 0.00620707
chrX 15975001 16050000 0.05828547 0.0442977555555556 0.0668335675091575 31 2.68003e-05 -1.45814 32 2.92786e-05 -1.36152 25 2.92024e-05 -1.14554 0.0779506 0.0249137 0.022522
chrX 16050001 16125000 0.0535001154746039 0.0636776242579297 0.0529067300926573 17 1.81789e-05 -0.589822 21 1.73285e-05 -0.872651 15 2.448e-05 -0.168927 0.0013085 0.000500315 0.00628813
chrX 16125001 16200000 0.10671930375501 0.0871375712579999 0.0639188569428599 86 7.82566e-05 -1.00845 80 8.53225e-05 -0.921097 63 9.2578e-05 -0.532817 0.0145146 0.00701232 0.00125978
chrX 16200001 16275000 0.0874891165161925 0.0922233384038503 0.0752941644977039 54 4.87298e-05 -1.05494 61 4.58802e-05 -1.39477 37 5.14039e-05 -0.586143 0.000398213 -0.00159047 -0.00282853
chrX 16275001 16350000 0.0792098918789738 0.0425944256766382 0.0730239637335704 37 3.84301e-05 -0.96758 38 3.87425e-05 -0.890271 31 3.7651e-05 -1.00673 0.00898046 0.00145109 0.0161258
chrX 16350001 16425000 0.250303225 NA NA 12 1.61621e-05 -0.79237 10 1.45572e-05 -0.547208 7 1.76661e-05 0.432335 0.00538743 -0.00757399 0.011281
chrX 16500001 16575000 0.13584239430005 0.11269878057867 0.0516451998898674 57 6.29091e-05 -1.00542 45 5.85071e-05 -0.519527 34 6.2198e-05 -0.0322567 0.000550733 0.00524692 0.00924404
chrX 16575001 16650000 0.0957127896827465 0.0602703206053311 0.0453235626143561 64 5.58984e-05 -1.39343 52 5.60076e-05 -0.95517 42 6.19703e-05 -0.699283 0.00391888 0.000636302 0.0100857
chrX 16650001 16725000 0.154499415968254 0.0994312161231361 0.0517224167930403 41 3.24272e-05 -1.48089 28 3.1022e-05 -0.795464 26 3.61693e-05 -0.824217 0.034722 0.00802509 0.00251002
chrX 16725001 16800000 0.0734339402777778 0.0784034752672636 0.0949446965674603 29 1.71317e-05 -1.89379 27 1.89071e-05 -1.65162 16 1.80267e-05 -1.14865 0.00731009 0.0133082 0.000190001
chrX 16800001 16875000 0.0958460657349132 0.0830836581613383 0.0853482195219515 54 5.22737e-05 -1.12192 46 5.44731e-05 -0.74984 46 6.30609e-05 -0.79074 0.0138358 -0.00153527 0.013084
chrX 16875001 16950000 0.02942825 NA NA 18 1.06122e-05 -1.74719 16 8.48153e-06 -1.78238 9 8.18309e-06 -1.25591 0.00218019 0.00201034 -0.00114297
chrX 17025001 17100000 0.0722725281016392 0.0686198408913468 0.0546327253201553 70 8.5057e-05 -1.19998 82 8.62911e-05 -1.34525 44 9.31473e-05 -0.130947 0.00437908 0.00366205 0.00660539
chrX 17100001 17175000 0.0459886322046581 0.0761816928631554 0.0531991752115695 40 5.02521e-05 -0.777513 43 5.37735e-05 -0.715934 32 5.79273e-05 -0.31151 0.0104896 0.0102932 0.00067462
chrX 17175001 17250000 0.10598069956229 0.049206945 0.0674614773809524 18 1.40885e-05 -1.44635 16 1.48208e-05 -1.26607 10 1.64706e-05 -0.609142 0.017627 -0.00581051 0.0172658
chrX 17250001 17325000 0.0969772881047879 0.0997553370055498 0.0618015378067766 58 5.36909e-05 -1.26858 55 6.22746e-05 -0.967264 39 6.44197e-05 -0.576694 0.0127521 0.0480717 0.015503
chrX 17325001 17400000 0.1160824254106 0.0556318019047619 0.0338917525674603 20 1.83218e-05 -1.30688 18 1.78407e-05 -1.16731 11 1.95959e-05 -0.393793 0.0145879 0.00764146 0.00743252
chrX 17400001 17475000 0.0825469266453034 0.0863759863141116 0.0579076909627578 55 4.06993e-05 -1.23228 54 4.41399e-05 -1.07035 37 5.22522e-05 -0.574442 0.0028584 0.00424004 0.00432059
chrX 17475001 17550000 0.0864588873394815 0.0695022573305619 0.0996831697052808 37 4.11107e-05 -0.963143 43 3.85217e-05 -1.29325 42 3.98717e-05 -1.46921 0.0080373 0.00416006 0.0034921
chrX 17550001 17625000 0.122852448660714 0.0811191388888889 0.0527158143518519 28 1.36562e-05 -1.94117 19 1.38069e-05 -1.49803 16 1.55475e-05 -1.4783 0.0322169 -0.00250752 0.0237876
chrX 17625001 17700000 0.0836187835923336 0.0903196699652778 0.0719866947552448 22 2.08252e-05 -0.969533 18 2.55549e-05 -0.213913 22 2.94049e-05 -0.926908 0.00355283 0.003134 0.000898305
chrX 17700001 17775000 0.0893703697321429 0.0573827603846154 0.0590397925297619 28 2.51418e-05 -1.39925 23 2.24432e-05 -1.21064 19 2.64231e-05 -0.761427 0.0247632 0.0351665 0.00207972
chrX 17775001 17850000 0.122929442250525 0.15800044595041 0.100415826321533 41 2.19763e-05 -1.85423 48 2.36119e-05 -1.98479 34 3.34642e-05 -1.58752 0.0146 0.0125694 0.000711537
chrX 17850001 17925000 0.146828683243146 0.0902065605114638 0.126087925428571 33 1.95155e-05 -1.92996 29 2.19185e-05 -1.67219 23 2.43278e-05 -1.38081 0.00845832 0.0011304 -0.00414367
chrX 17925001 1.8e+07 0.148653218227297 0.15361229771392 0.121517401860405 56 3.4105e-05 -1.73003 59 3.37262e-05 -1.82337 43 4.01736e-05 -1.5529 0.0109236 0.0377096 0.00596202
