chr pos1 pos2 transcript gene_pos1 gene_pos2 fst_outlier_adj gene
11 16125001 16199999 ENSGACT00000019626 16152043 16154883 FALSE ENSGACG00000014836
11 16125001 16199999 ENSGACT00000019630 16158266 16162680 FALSE ENSGACG00000014837
11 16125001 16199999 ENSGACT00000019632 16165171 16167608 FALSE ENSGACG00000014840
11 16125001 16199999 ENSGACT00000019636 16165633 16169430 FALSE ENSGACG00000014840
11 16125001 16199999 ENSGACT00000019658 16171113 16173734 FALSE ENSGACG00000014844
11 16125001 16199999 ENSGACT00000019662 16176836 16185499 FALSE ENSGACG00000014861
11 16125001 16199999 ENSGACT00000019663 16192988 16195681 FALSE ENSGACG00000014865
11 16200001 16274999 ENSGACT00000019676 16201519 16205012 FALSE ENSGACG00000014872
11 16200001 16274999 ENSGACT00000019677 16214055 16217034 FALSE ENSGACG00000014879
11 16200001 16274999 ENSGACT00000019680 16221320 16223231 FALSE ENSGACG00000014880
11 16200001 16274999 ENSGACT00000019681 16223914 16226389 FALSE ENSGACG00000014881
11 16200001 16274999 ENSGACT00000019684 16238125 16241156 FALSE ENSGACG00000014882
11 16200001 16274999 ENSGACT00000019685 16242289 16245264 FALSE ENSGACG00000014884
11 16200001 16274999 ENSGACT00000019691 16246910 16248502 FALSE ENSGACG00000014885
11 16200001 16274999 ENSGACT00000019692 16249780 16252283 FALSE ENSGACG00000014890
11 16200001 16274999 ENSGACT00000019694 16252563 16254158 FALSE ENSGACG00000014891
11 16200001 16274999 ENSGACT00000019704 16254251 16259588 FALSE ENSGACG00000014893
11 16200001 16274999 ENSGACT00000019710 16264212 16273754 FALSE ENSGACG00000014903
11 16275001 16349999 ENSGACT00000019716 16281669 16286531 FALSE ENSGACG00000014910
11 16275001 16349999 ENSGACT00000019717 16286572 16287708 FALSE ENSGACG00000014914
11 16275001 16349999 ENSGACT00000019727 16290190 16293487 FALSE ENSGACG00000014915
11 16275001 16349999 ENSGACT00000019728 16290412 16292963 FALSE ENSGACG00000014915
11 16275001 16349999 ENSGACT00000019732 16294894 16299014 FALSE ENSGACG00000014924
11 16275001 16349999 ENSGACT00000019735 16299933 16304597 FALSE ENSGACG00000014927
11 16275001 16349999 ENSGACT00000019740 16305215 16309455 FALSE ENSGACG00000014930
11 16275001 16349999 ENSGACT00000019741 16311211 16319300 FALSE ENSGACG00000014935
11 16275001 16349999 ENSGACT00000019744 16324933 16325388 FALSE ENSGACG00000014936
11 16275001 16349999 ENSGACT00000019748 16339902 16345476 FALSE ENSGACG00000014938
11 16275001 16349999 ENSGACT00000019751 16346601 16349472 FALSE ENSGACG00000014940
11 16350001 16424999 ENSGACT00000019764 16354202 16357562 FALSE ENSGACG00000014952
11 16350001 16424999 ENSGACT00000019770 16357643 16365257 FALSE ENSGACG00000014954
11 16425001 16499999 ENSGACT00000019783 16427232 16438300 FALSE ENSGACG00000014967
11 16425001 16499999 ENSGACT00000019785 16432524 16438339 FALSE ENSGACG00000014967
11 16425001 16499999 ENSGACT00000019788 16432567 16438310 FALSE ENSGACG00000014967
11 16425001 16499999 ENSGACT00000019793 16441695 16443514 FALSE ENSGACG00000014975
11 16425001 16499999 ENSGACT00000019797 16444835 16451921 FALSE ENSGACG00000014979
11 16425001 16499999 ENSGACT00000019798 16447211 16451921 FALSE ENSGACG00000014979
11 16425001 16499999 ENSGACT00000019805 16459859 16466651 FALSE ENSGACG00000014982
11 16425001 16499999 ENSGACT00000019809 16469732 16473523 FALSE ENSGACG00000014987
11 16425001 16499999 ENSGACT00000019811 16469738 16473511 FALSE ENSGACG00000014987
11 16425001 16499999 ENSGACT00000019813 16480037 16494230 FALSE ENSGACG00000014990
11 16500001 16574999 ENSGACT00000019816 16517543 16541156 FALSE ENSGACG00000014991
11 16500001 16574999 ENSGACT00000019819 16563692 16566484 FALSE ENSGACG00000014994
11 16575001 16649999 ENSGACT00000019822 16596842 16604403 FALSE ENSGACG00000014997
11 16575001 16649999 ENSGACT00000019824 16598365 16603628 FALSE ENSGACG00000014997
11 16575001 16649999 ENSGACT00000019827 16606758 16609009 FALSE ENSGACG00000015000
11 16575001 16649999 ENSGACT00000019831 16612089 16615925 FALSE ENSGACG00000015001
11 16575001 16649999 ENSGACT00000019832 16618918 16620576 FALSE ENSGACG00000015005
11 16575001 16649999 ENSGACT00000019837 16625350 16639414 FALSE ENSGACG00000015006
11 16650001 16724999 ENSGACT00000019843 16655910 16656926 FALSE ENSGACG00000015013
11 16650001 16724999 ENSGACT00000019845 16658917 16659760 FALSE ENSGACG00000015015
11 16650001 16724999 ENSGACT00000019852 16660474 16664166 FALSE ENSGACG00000015017
11 16650001 16724999 ENSGACT00000019853 16686468 16690872 FALSE ENSGACG00000015022
11 16650001 16724999 ENSGACT00000019864 16693016 16700803 FALSE ENSGACG00000015023
11 16650001 16724999 ENSGACT00000019866 16693016 16701763 FALSE ENSGACG00000015023
11 16650001 16724999 ENSGACT00000019867 16703692 16705639 FALSE ENSGACG00000015032
11 16725001 16799999 NA NA NA FALSE NA
11 16875001 16949999 NA NA NA FALSE NA
11 16950001 17024999 NA NA NA FALSE NA
11 17025001 17099999 NA NA NA FALSE NA
11 17100001 17174999 NA NA NA FALSE NA
11 17175001 17249999 NA NA NA FALSE NA
11 17250001 17324999 NA NA NA FALSE NA
11 17325001 17399999 NA NA NA FALSE NA
11 17400001 17474999 NA NA NA FALSE NA
11 17550001 17624999 NA NA NA FALSE NA
11 17625001 17699999 NA NA NA FALSE NA
12 1 74999 NA NA NA FALSE NA
12 75001 149999 NA NA NA FALSE NA
12 150001 224999 ENSGACT00000003372 156926 158903 FALSE ENSGACG00000002569
12 150001 224999 ENSGACT00000003379 156973 158661 FALSE ENSGACG00000002569
12 150001 224999 ENSGACT00000003420 163114 173472 FALSE ENSGACG00000002576
12 150001 224999 ENSGACT00000003427 193052 219852 FALSE ENSGACG00000002604
12 225001 299999 ENSGACT00000003439 229155 235423 FALSE ENSGACG00000002613
12 225001 299999 ENSGACT00000003444 229947 235417 FALSE ENSGACG00000002613
12 225001 299999 ENSGACT00000003445 279347 280076 FALSE ENSGACG00000002622
12 300001 374999 ENSGACT00000003458 311889 317520 FALSE ENSGACG00000002624
12 300001 374999 ENSGACT00000003463 318973 321374 FALSE ENSGACG00000002635
12 300001 374999 ENSGACT00000003476 323656 343662 FALSE ENSGACG00000002639
12 300001 374999 ENSGACT00000003483 344733 348314 FALSE ENSGACG00000002650
12 375001 449999 ENSGACT00000003488 409174 434561 FALSE ENSGACG00000002655
12 375001 449999 ENSGACT00000003492 444800 448414 FALSE ENSGACG00000002661
12 450001 524999 ENSGACT00000003499 468306 494002 FALSE ENSGACG00000002664
12 450001 524999 ENSGACT00000003501 477403 494002 FALSE ENSGACG00000002664
12 525001 599999 ENSGACT00000003532 534631 545366 FALSE ENSGACG00000002685
12 525001 599999 ENSGACT00000003540 546504 551121 FALSE ENSGACG00000002695
12 525001 599999 ENSGACT00000003550 551681 554178 FALSE ENSGACG00000002699
12 525001 599999 ENSGACT00000003562 560982 576138 FALSE ENSGACG00000002707
12 525001 599999 ENSGACT00000003597 579325 592952 FALSE ENSGACG00000002717
12 525001 599999 ENSGACT00000003608 580358 589500 FALSE ENSGACG00000002717
12 675001 749999 ENSGACT00000003710 697654 702596 FALSE ENSGACG00000002815
12 675001 749999 ENSGACT00000003715 697594 702484 FALSE ENSGACG00000002815
12 675001 749999 ENSGACT00000003727 705200 711398 FALSE ENSGACG00000002830
12 675001 749999 ENSGACT00000003730 713575 718174 FALSE ENSGACG00000002840
12 675001 749999 ENSGACT00000003735 714224 718174 FALSE ENSGACG00000002840
12 675001 749999 ENSGACT00000003739 720731 728526 FALSE ENSGACG00000002844
12 675001 749999 ENSGACT00000003744 730113 733328 FALSE ENSGACG00000002847
12 750001 824999 ENSGACT00000003756 764558 805765 FALSE ENSGACG00000002852
12 750001 824999 ENSGACT00000003757 809233 810182 FALSE ENSGACG00000002862
12 750001 824999 ENSGACT00000003760 809521 810585 FALSE ENSGACG00000002863
12 900001 974999 NA NA NA FALSE NA
12 975001 1049999 NA NA NA FALSE NA
12 1050001 1124999 ENSGACT00000003849 1051954 1057256 FALSE ENSGACG00000002926
12 1050001 1124999 ENSGACT00000003851 1052830 1057274 FALSE ENSGACG00000002926
12 1050001 1124999 ENSGACT00000003856 1058852 1061564 FALSE ENSGACG00000002938
12 1050001 1124999 ENSGACT00000003883 1063692 1067764 FALSE ENSGACG00000002941
12 1050001 1124999 ENSGACT00000003890 1070156 1071411 FALSE ENSGACG00000002961
12 1050001 1124999 ENSGACT00000003901 1073145 1077267 FALSE ENSGACG00000002965
12 1050001 1124999 ENSGACT00000003908 1073898 1076631 FALSE ENSGACG00000002965
12 1050001 1124999 ENSGACT00000003911 1080046 1081168 FALSE ENSGACG00000002980
12 1200001 1274999 NA NA NA FALSE NA
12 1275001 1349999 ENSGACT00000003936 1331003 1332237 FALSE ENSGACG00000002997
12 1275001 1349999 ENSGACT00000003972 1335458 1340789 FALSE ENSGACG00000003002
12 1350001 1424999 ENSGACT00000003984 1350285 1354840 FALSE ENSGACG00000003024
12 1350001 1424999 ENSGACT00000003990 1351578 1355534 FALSE ENSGACG00000003024
12 1350001 1424999 ENSGACT00000003996 1359988 1363178 FALSE ENSGACG00000003036
12 1350001 1424999 ENSGACT00000004013 1375947 1395230 FALSE ENSGACG00000003042
12 1350001 1424999 ENSGACT00000004022 1404688 1411972 FALSE ENSGACG00000003056
12 1350001 1424999 ENSGACT00000004028 1405075 1411972 FALSE ENSGACG00000003056
12 1350001 1424999 ENSGACT00000004039 1413546 1418077 FALSE ENSGACG00000003068
12 1425001 1499999 ENSGACT00000004060 1451507 1453453 FALSE ENSGACG00000003092
12 1425001 1499999 ENSGACT00000004064 1451978 1453459 FALSE ENSGACG00000003092
12 1425001 1499999 ENSGACT00000004079 1454651 1462946 FALSE ENSGACG00000003096
12 1425001 1499999 ENSGACT00000004104 1468616 1485189 FALSE ENSGACG00000003112
12 1425001 1499999 ENSGACT00000004152 1487744 1492101 FALSE ENSGACG00000003128
12 1425001 1499999 ENSGACT00000004171 1487765 1492057 FALSE ENSGACG00000003128
12 1425001 1499999 ENSGACT00000004181 1487772 1492750 FALSE ENSGACG00000003128
12 1425001 1499999 ENSGACT00000004190 1487868 1492397 FALSE ENSGACG00000003128
12 1500001 1574999 ENSGACT00000004224 1504114 1508216 FALSE ENSGACG00000003197
12 1500001 1574999 ENSGACT00000004227 1555543 1571569 FALSE ENSGACG00000003221
12 1650001 1724999 ENSGACT00000004279 1658202 1667415 FALSE ENSGACG00000003255
12 1650001 1724999 ENSGACT00000004285 1658205 1677946 FALSE ENSGACG00000003255
12 1650001 1724999 ENSGACT00000004287 1658205 1676555 FALSE ENSGACG00000003255
12 1650001 1724999 ENSGACT00000004296 1658229 1695163 FALSE ENSGACG00000003255
12 1650001 1724999 ENSGACT00000004299 1696601 1697963 FALSE ENSGACG00000003275
12 1650001 1724999 ENSGACT00000004317 1700102 1712117 FALSE ENSGACG00000003278
12 1650001 1724999 ENSGACT00000004325 1713331 1717266 FALSE ENSGACG00000003293
12 1725001 1799999 ENSGACT00000004351 1728508 1738366 FALSE ENSGACG00000003301
12 1725001 1799999 ENSGACT00000004354 1728986 1748339 FALSE ENSGACG00000003301
12 1725001 1799999 ENSGACT00000004357 1755315 1756822 FALSE ENSGACG00000003322
12 1800001 1874999 NA NA NA FALSE NA
12 1875001 1949999 ENSGACT00000004391 1940635 1947412 FALSE ENSGACG00000003339
12 1875001 1949999 ENSGACT00000004393 1940635 1946998 FALSE ENSGACG00000003339
12 1950001 2024999 ENSGACT00000004400 1951296 1952345 FALSE ENSGACG00000003351
12 1950001 2024999 ENSGACT00000004406 1958172 1968614 FALSE ENSGACG00000003354
12 1950001 2024999 ENSGACT00000004411 1976099 1984175 FALSE ENSGACG00000003359
12 1950001 2024999 ENSGACT00000004416 2020726 2021793 FALSE ENSGACG00000003364
12 1950001 2024999 ENSGACT00000004438 2022972 2023975 FALSE ENSGACG00000003369
12 2025001 2099999 ENSGACT00000004444 2026946 2030299 FALSE ENSGACG00000003388
12 2025001 2099999 ENSGACT00000004457 2030806 2033181 FALSE ENSGACG00000003392
12 2025001 2099999 ENSGACT00000004476 2035948 2046021 FALSE ENSGACG00000003402
12 2025001 2099999 ENSGACT00000004486 2036897 2046030 FALSE ENSGACG00000003402
12 2025001 2099999 ENSGACT00000004490 2053482 2071894 FALSE ENSGACG00000003425
12 2025001 2099999 ENSGACT00000004493 2053482 2063814 FALSE ENSGACG00000003425
12 2025001 2099999 ENSGACT00000004503 2082506 2091037 FALSE ENSGACG00000003431
12 2025001 2099999 ENSGACT00000004509 2094082 2094975 FALSE ENSGACG00000003438
12 2025001 2099999 ENSGACT00000004513 2093687 2095818 FALSE ENSGACG00000003438
12 2025001 2099999 ENSGACT00000004521 2096893 2099124 FALSE ENSGACG00000003444
12 2100001 2174999 ENSGACT00000004562 2106624 2108153 FALSE ENSGACG00000003478
12 2100001 2174999 ENSGACT00000004565 2118467 2121195 FALSE ENSGACG00000003481
12 2100001 2174999 ENSGACT00000004568 2118577 2121195 FALSE ENSGACG00000003481
12 2100001 2174999 ENSGACT00000004576 2152217 2155483 FALSE ENSGACG00000003483
12 2100001 2174999 ENSGACT00000004589 2152495 2155477 FALSE ENSGACG00000003483
12 2100001 2174999 ENSGACT00000004593 2156242 2158300 FALSE ENSGACG00000003497
12 2100001 2174999 ENSGACT00000004598 2161697 2163633 FALSE ENSGACG00000003501
12 2100001 2174999 ENSGACT00000004601 2162248 2164086 FALSE ENSGACG00000003501
12 2175001 2249999 ENSGACT00000004667 2179665 2183378 FALSE ENSGACG00000003535
12 2175001 2249999 ENSGACT00000004677 2180068 2183378 FALSE ENSGACG00000003535
12 2175001 2249999 ENSGACT00000004692 2184473 2188181 FALSE ENSGACG00000003565
12 2175001 2249999 ENSGACT00000004696 2184584 2188175 FALSE ENSGACG00000003565
12 2175001 2249999 ENSGACT00000004701 2185001 2188227 FALSE ENSGACG00000003565
12 2250001 2324999 ENSGACT00000004727 2260167 2265698 FALSE ENSGACG00000003596
12 2250001 2324999 ENSGACT00000004740 2269311 2281783 FALSE ENSGACG00000003602
12 2250001 2324999 ENSGACT00000004741 2314772 2323023 FALSE ENSGACG00000003612
12 2325001 2399999 ENSGACT00000004750 2350366 2351344 FALSE ENSGACG00000003616
12 2325001 2399999 ENSGACT00000004758 2352246 2359086 FALSE ENSGACG00000003620
12 2325001 2399999 ENSGACT00000004764 2362116 2368494 FALSE ENSGACG00000003625
12 2325001 2399999 ENSGACT00000004766 2362224 2368377 FALSE ENSGACG00000003625
12 2325001 2399999 ENSGACT00000004781 2368681 2374631 FALSE ENSGACG00000003630
12 2325001 2399999 ENSGACT00000004787 2370023 2372880 FALSE ENSGACG00000003630
12 2325001 2399999 ENSGACT00000004793 2370762 2374623 FALSE ENSGACG00000003630
12 2400001 2474999 ENSGACT00000028096 2437678 2437763 FALSE ENSGACG00000021304
12 2400001 2474999 ENSGACT00000029105 2446628 2446716 FALSE ENSGACG00000022313
12 2475001 2549999 NA NA NA FALSE NA
12 2550001 2624999 ENSGACT00000004801 2555194 2559799 FALSE ENSGACG00000003649
12 2550001 2624999 ENSGACT00000004805 2590171 2597470 FALSE ENSGACG00000003654
12 2550001 2624999 ENSGACT00000004807 2597809 2599682 FALSE ENSGACG00000003657
12 2550001 2624999 ENSGACT00000004812 2607678 2614561 FALSE ENSGACG00000003658
12 2625001 2699999 ENSGACT00000004872 2639298 2641949 FALSE ENSGACG00000003704
12 2625001 2699999 ENSGACT00000004876 2680383 2684731 FALSE ENSGACG00000003706
12 2625001 2699999 ENSGACT00000004879 2686017 2691952 FALSE ENSGACG00000003708
12 2700001 2774999 ENSGACT00000004890 2759312 2766487 FALSE ENSGACG00000003717
12 2775001 2849999 ENSGACT00000004912 2780856 2834630 FALSE ENSGACG00000003721
12 2850001 2924999 ENSGACT00000004936 2882067 2890474 FALSE ENSGACG00000003742
12 2850001 2924999 ENSGACT00000004941 2882078 2892150 FALSE ENSGACG00000003742
12 2850001 2924999 ENSGACT00000004952 2882430 2889604 FALSE ENSGACG00000003742
12 2850001 2924999 ENSGACT00000004963 2896074 2918050 FALSE ENSGACG00000003767
12 2925001 2999999 ENSGACT00000004970 2946010 2953183 FALSE ENSGACG00000003777
12 2925001 2999999 ENSGACT00000004973 2946047 2954789 FALSE ENSGACG00000003777
12 2925001 2999999 ENSGACT00000004977 2955937 2958210 FALSE ENSGACG00000003787
12 2925001 2999999 ENSGACT00000004984 2956645 2960693 FALSE ENSGACG00000003787
12 2925001 2999999 ENSGACT00000004988 2956656 2960331 FALSE ENSGACG00000003787
12 2925001 2999999 ENSGACT00000004994 2989140 2994242 FALSE ENSGACG00000003794
12 2925001 2999999 ENSGACT00000004998 2989144 2994218 FALSE ENSGACG00000003794
12 3000001 3074999 ENSGACT00000005148 3021372 3026318 FALSE ENSGACG00000003800
12 3000001 3074999 ENSGACT00000005199 3021518 3026630 FALSE ENSGACG00000003800
12 3000001 3074999 ENSGACT00000005208 3021592 3026601 FALSE ENSGACG00000003800
12 3000001 3074999 ENSGACT00000005234 3021706 3029708 FALSE ENSGACG00000003800
12 3000001 3074999 ENSGACT00000005259 3021794 3029708 FALSE ENSGACG00000003800
12 3075001 3149999 ENSGACT00000005281 3084372 3108060 FALSE ENSGACG00000004001
12 3075001 3149999 ENSGACT00000005296 3108511 3114295 FALSE ENSGACG00000004023
12 3075001 3149999 ENSGACT00000005302 3109756 3114319 FALSE ENSGACG00000004023
12 3075001 3149999 ENSGACT00000005308 3110037 3113923 FALSE ENSGACG00000004023
12 3075001 3149999 ENSGACT00000005311 3116439 3118541 FALSE ENSGACG00000004040
12 3075001 3149999 ENSGACT00000005373 3119131 3126084 FALSE ENSGACG00000004044
12 3075001 3149999 ENSGACT00000005375 3132075 3132974 FALSE ENSGACG00000004085
12 3075001 3149999 ENSGACT00000005393 3136939 3144664 FALSE ENSGACG00000004087
12 3075001 3149999 ENSGACT00000005404 3136961 3144631 FALSE ENSGACG00000004087
12 3075001 3149999 ENSGACT00000005410 3137805 3144556 FALSE ENSGACG00000004087
12 3150001 3224999 ENSGACT00000005415 3150431 3153109 FALSE ENSGACG00000004113
12 3150001 3224999 ENSGACT00000005421 3154088 3159444 FALSE ENSGACG00000004115
12 3150001 3224999 ENSGACT00000005426 3161374 3164770 FALSE ENSGACG00000004120
12 3150001 3224999 ENSGACT00000005428 3171391 3175118 FALSE ENSGACG00000004125
12 3150001 3224999 ENSGACT00000005439 3175998 3182300 FALSE ENSGACG00000004127
12 3150001 3224999 ENSGACT00000005451 3201122 3203333 FALSE ENSGACG00000004133
12 3225001 3299999 NA NA NA FALSE NA
12 3300001 3374999 NA NA NA FALSE NA
12 3375001 3449999 NA NA NA FALSE NA
12 3450001 3524999 NA NA NA FALSE NA
12 3525001 3599999 ENSGACT00000005461 3528806 3530395 FALSE ENSGACG00000004144
12 3525001 3599999 ENSGACT00000005465 3528821 3530573 FALSE ENSGACG00000004144
12 3525001 3599999 ENSGACT00000005469 3549123 3552835 FALSE ENSGACG00000004152
12 3525001 3599999 ENSGACT00000005487 3557195 3575595 FALSE ENSGACG00000004155
12 3600001 3674999 ENSGACT00000005523 3604516 3605418 FALSE ENSGACG00000004187
12 3600001 3674999 ENSGACT00000005526 3616278 3620726 FALSE ENSGACG00000004190
12 3600001 3674999 ENSGACT00000005530 3662678 3672075 FALSE ENSGACG00000004193
12 3675001 3749999 ENSGACT00000005535 3687732 3690627 FALSE ENSGACG00000004196
12 3675001 3749999 ENSGACT00000005554 3692240 3694594 FALSE ENSGACG00000004198
12 3675001 3749999 ENSGACT00000005559 3695211 3695588 FALSE ENSGACG00000004213
12 3675001 3749999 ENSGACT00000005584 3696330 3729108 FALSE ENSGACG00000004216
12 3675001 3749999 ENSGACT00000005593 3697650 3702204 FALSE ENSGACG00000004216
