chr pos ies_wht ies_cmn ies_cbr
10 11127838 87337.9204465257 79888.1460431454 68600.2770094995
10 11153919 84324.1349397604 78107.8791766211 68725.3489836186
10 11161642 88601.6623862206 86731.6466952309 74232.4170447866
10 11174753 93242.855454035 86228.8881183441 82621.8437822568
10 11200501 118225.316555579 110456.044716368 94171.4201670131
10 11267855 81196.2342204866 81816.2544821371 78976.8483975413
10 11268230 56972.2565839882 54203.6609892857 45966.334760941
10 11270472 47476.1630098697 50187.5901339586 42236.7763117901
10 11270741 36309.9508371123 41928.3299291308 38880.1742651203
10 11286861 51834.9302080621 57395.2456342069 55386.2288728894
10 11298480 37121.9597802173 39792.2224498248 38763.0176632986
10 11300666 47768.8379567954 55036.3291690176 53760.500878745
10 11321141 65947.9138427525 75088.6602948571 69575.9122196261
10 11321145 65947.9138427525 75088.6602948571 69851.2015138066
10 11335896 54906.1498738966 61980.6681899003 58861.6757218369
10 11336492 59368.6225019997 63702.8606462318 59325.3977804265
10 11374848 75559.7514880861 77909.8424896773 73125.3890069961
10 11375190 58673.6831739717 61956.4808491226 65552.0019383744
10 11375274 55635.7023429671 60631.2404386421 62793.5751591419
10 11375774 56134.3768890451 62092.0470865312 57612.9138298294
10 11375775 75370.0928605142 80163.8263413861 84505.903560925
10 11388258 108567.358114942 113775.345357483 105083.656808956
10 11457438 109320.130826149 106441.239259773 106757.425673964
10 11457535 88855.6040780679 95211.6954862772 100952.435127658
10 11457537 88855.6040780679 95211.6954862772 100952.435127658
10 11506609 117920.12831142 117231.039668304 113262.008112435
10 11527575 72600.2891992958 77884.7481266588 79420.267896931
10 11531222 66872.2765232166 70609.2464824506 80784.9931138015
10 11531243 66395.0931687414 61317.9873678162 71704.2923390473
10 11532191 72957.3810778773 88166.7208212861 92719.3123025114
10 11553298 73105.3009317776 69689.1726653674 73707.6909242228
10 11575145 81464.6231497858 89914.3068227552 93696.9439913245
10 11605797 77781.4791141434 84758.3519360927 83256.8359251384
10 11639345 57629.2407545955 60663.8039358987 60932.2504894348
10 11651839 51277.1636268981 57189.9408092205 53653.210998751
10 11651845 43900.448807947 45182.0730906092 45210.0524192046
10 11652213 28185.1908599892 35395.2669191893 39343.4640769728
10 11652217 31441.7757504889 36698.237517345 37335.6427632925
10 11662946 35719.8322620827 31856.1796134007 34153.8374796611
10 11668301 43784.6424599164 40721.0684683358 41285.6655499427
10 11674650 41049.9913921461 34845.2340950012 36973.1393843513
10 11674904 65078.3465369136 67800.5693857364 77619.0963569133
10 11675266 100523.514624724 115059.797984175 111935.28357983
10 11693928 151482.668306573 148973.174390396 151030.830711056
10 11810283 210661.409922851 221912.763290261 226887.779752261
10 11810285 192160.128348593 209175.44045621 201561.633454595
10 11810361 186961.273787017 185230.662771163 192032.382899473
10 11810488 189645.257209067 185230.662771163 190181.94682191
10 11851882 185285.238234085 199943.964885459 202252.127976744
10 11921851 197892.513501819 207224.116607118 205757.840217357
10 11921869 227822.57003883 234115.428095369 219075.417553832
10 11984273 194978.305937385 210717.533231839 205832.738151817
10 11984304 190768.637834354 209571.849267263 212401.050905172
10 11988487 184990.600113743 195477.452776694 181113.812877242
10 12101310 169035.976967804 185957.716596688 177163.991495129
10 12124514 149262.374308813 172021.639067162 142319.471146857
10 12124859 103701.168858341 121632.204437107 114772.030822972
10 12134478 84969.1269167231 94523.1304026461 83048.2816917438
10 12134644 86965.0090918013 98065.1111009963 88461.4789417334
10 12172240 60085.748633877 65586.3944919662 62671.7981229088
10 12179586 66330.7734981077 73994.2125187099 67407.2685044022
10 12179590 62766.1291817874 69703.4515437265 61860.8755696261
10 12196253 60808.3941504108 71584.3921291769 65589.4810781256
10 12196271 71989.9976986459 73278.5709256649 78289.3500302577
10 12196276 71989.9976986459 74177.766838822 78289.3500302577
10 12227072 56689.9077315144 63074.9600077639 62482.6344564047
10 12231547 60959.7887977556 63268.5345356112 66105.4494558556
10 12232083 61011.2939624519 63542.0952702582 64127.8181592553
10 12268295 67948.7670841873 64265.6366035527 73127.4566257446
10 12268358 66308.4813728221 63168.2077015472 70917.7032589178
10 12268417 44547.4987926598 56687.3232708883 50729.1225157024
10 12283914 47904.1111129851 47384.54830067 51325.2229026096
10 12283991 43831.469854004 46110.4720517417 51975.8342766772
10 12295528 24848.4389799143 33102.2447439283 32302.0567573009
10 12296008 23656.2029191487 26951.8328648803 27379.6685529126
10 12300472 26317.7623558633 23828.8422566758 23389.9062440159
10 12305846 17092.3800510968 15375.7501196307 15886.378848444
10 12310519 12831.1564647161 9685.93422980721 10549.5712321999
10 12310807 7087.1613486133 6609.20196027516 7639.59408846646
10 12311307 7096.72724659042 5632.18847469331 7298.81081968463
10 12312881 8205.4724585251 7218.54219420302 9177.3817027368
10 12313085 5730.6069858959 6237.31635092582 8202.59864038487
10 12313130 4109.67078943669 3689.62840339269 5211.08393094292
10 12313168 6157.20852591366 9164.5836672053 13587.2062906928
10 12313169 11959.0099919086 18313.8326374394 24455.3188801512
10 12313180 13001.0815146874 18793.0970491789 25406.3054106623
10 12313182 30702.207811385 33747.9367894927 40458.7101749996
10 12313193 31403.3221825087 35898.2909910925 41268.5582541469
10 12332828 48623.7284111807 51588.1058397033 53132.2479819323
10 12332875 57576.8373090576 56209.8566904878 59693.4805217422
10 12337090 78098.2799543349 73684.5181718504 70740.872660975
10 12364917 123503.499656226 115030.222156437 112650.389968525
10 12440979 98930.4718842088 103544.033818138 98418.5523424198
10 12458092 97645.9874320937 93470.6132306732 79547.3289588348
10 12458279 87817.9805516057 77915.2920293775 72798.7733620134
10 12458335 82624.5662562845 77796.6518912404 69914.7425783681
10 12486004 92269.9757472176 94447.9576884176 85061.7474508606
10 12491696 77113.8383966814 68384.8113593966 69822.9302755394
10 12495033 79151.3720711192 77185.9827801265 77083.6529163146
10 12495034 78613.1421010697 74861.4784904458 77040.3497296044
10 12531231 89877.3043659439 84551.2735666823 82505.9867371539
10 12564432 81884.0835457323 77058.9743977483 81757.1441173486
10 12568949 62861.379953274 60866.8367316953 60956.621464958
10 12569234 84580.8357161018 79483.206020046 78507.9478930552
10 12593991 66823.450304782 71353.9146668231 70196.7299982524
10 12594167 67847.6951718767 70201.9805958487 71136.7750271175
10 12619876 90518.7054928991 81116.7636520793 80491.8613646177
10 12644602 84710.3226133117 71496.8277271919 69103.5155044681
10 12660806 88239.1872709875 82570.1995689252 83613.3714301695
10 12672891 66725.9663254716 56397.2289108367 56541.4680716866
10 12675747 68216.8543676076 56282.5117186432 59205.9309921345
10 12692147 90360.2284473566 73331.4804823541 75808.3769629882
10 12706929 71515.2452212513 60846.1142769356 58077.067942095
10 12727788 73658.0222932611 56957.2440105015 65113.90819031
10 12749151 73729.1280584214 60673.5251336089 58442.3918164969
10 12757195 60799.0428098167 46213.8461265224 48032.4749559149
10 12757592 49121.7685114495 35020.0198212866 44980.290490648
10 12757641 47936.1904927679 38998.0776335441 42629.9405350753
10 12758516 65696.779874163 53708.8099255167 58830.3307576595
10 12758830 60444.5858231241 51475.1519333238 58223.6656019946
10 12770778 84433.5515030976 72825.2767951267 76842.9242896743
10 12780941 82220.9807142965 70153.7584539493 72278.7846470298
10 12781007 88091.3647582703 78190.8314928006 81363.4361839141
10 12781111 90405.7652817374 88209.4766629854 84335.3588736274
10 12855098 112942.32484638 108994.676257665 109748.385775499
10 12855132 108948.626082686 89914.4126214006 90190.7417008984
10 12882732 96017.6479844575 93577.8474310102 86968.3228133054
10 12884368 88433.6649564939 92511.6611021206 88992.2040101803
10 12938653 88604.2432061296 71172.453998575 71323.200454362
10 12938711 75358.4335100003 70558.2086869357 62521.9530809202
10 12939036 59601.4695355118 54130.3529503836 57840.1861208802
10 12941517 50336.5816009432 44249.2617015757 47649.0783982697
10 12941518 41121.8036027465 36922.8594596434 40726.1493146741
10 12954212 61988.5345213868 58736.6590745697 63248.0232926201
10 12972910 59011.5259312869 52392.6782347762 55137.7404252352
10 12985906 57139.3787600684 53396.9877220342 54772.5833077949
10 13004004 53489.2551861117 45514.7091518351 52653.0072036453
10 13004150 54847.9372937439 45521.1231894397 48876.9638862925
10 13004204 55017.757305869 45521.1231894397 48876.9638862925
10 13004581 66927.8755022771 55557.5051314187 55752.6949243147
10 13023464 50433.2306852584 43687.4315638361 44780.489215621
10 13023586 49878.0293784396 43146.0048762731 44837.502970097
10 13023600 49878.0293784396 43373.741922432 44924.976250233
10 13023639 49878.0293784396 42881.1736933953 44056.7176201388
10 13038026 60255.7043460039 44366.2618200556 45275.2271632649
10 13040178 61405.547838876 49282.5034196385 48796.3359783383
10 13061004 46669.7351330525 41490.1293862969 39653.2401308075
10 13061020 46669.7351330525 41490.1293862969 39653.2401308075
10 13061032 46669.7351330525 41490.1293862969 39320.1934857765
10 13061229 50046.0611677398 42760.8855830873 40538.4640111493
10 13061241 79621.2749750825 71279.037085426 70340.4185823301
10 13099349 67507.9084803071 67828.903117207 58995.9319279754
10 13099449 102406.938239959 81511.2587488188 87923.5236815254
10 13131410 93973.7208555594 83862.482836801 84648.3324882671
10 13168175 103464.659121245 101014.91037718 100701.273244239
10 13168304 99316.3786814003 101028.736056816 100154.684872284
10 13216296 81040.8459956349 63052.4311626003 65401.5255865941
10 13216298 81040.8459956349 63052.4311626003 65401.5255865941
10 13217124 74956.586880264 55328.2812087505 62159.3413991089
10 13217397 49025.9421169045 39879.7203553406 48022.1576222234
10 13220455 41991.7375846855 35113.2827800055 40409.9263792949
10 13220457 41991.7375846855 35113.2827800055 40409.9263792949
10 13220459 47135.0374648869 42338.8095600262 44468.9997272383
10 13240391 43567.1238270685 38065.6198161955 41054.7475463254
10 13255304 44288.6683221756 41596.6083431354 45026.8434336121
10 13268032 27718.7719490179 26899.6039049574 27539.2079818017
10 13269882 28098.373767125 26511.1547069885 28586.297269168
10 13270309 26011.7331524839 22283.2396912493 23951.9810001009
10 13280117 33722.4955156978 28115.8892012448 30108.3313350483
10 13280531 25885.6504176728 18485.645818384 21781.487615264
10 13280670 34723.7178936445 25863.4074775347 29167.098722149
10 13280737 34585.4913528718 28272.3295056154 34770.7629470827
10 13297010 36634.9473935334 32297.2904537464 35317.9795558656
10 13308820 49413.9754035282 39930.074418599 45386.2892025741
10 13326478 35673.1317620149 27296.2303901874 35924.5569148179
10 13326489 38325.478536054 30648.2089775748 38886.0817978272
10 13326497 38325.478536054 30648.2089775748 38886.0817978272
10 13326506 38325.478536054 30606.2682830856 38886.0817978272
10 13333872 32476.2683841828 24742.193044237 29495.419265884
10 13333942 32645.1898577656 24329.9474975779 29031.6192461575
10 13334086 32110.4652458469 24007.1588513519 29246.0785502776
10 13335552 33306.8553420508 26380.1646638536 31703.0884504925
10 13335580 31908.9939279371 24463.1722597403 31824.6975874174
10 13335630 38000.6058524733 34956.9593795175 35627.0141516556
10 13335648 26269.5084339089 22766.126643267 25663.0048947841
10 13335690 25086.3370165014 21590.443309525 24792.7244262005
10 13335826 42591.1737616097 39921.0918666909 44392.3840021809
10 13335884 48150.8315138945 45639.6553937644 51980.2238712633
10 13335890 48150.8315138945 45639.6553937644 52147.7609950151
10 13353270 48203.2085146308 46443.647287021 47246.023160251
10 13396944 52187.0617811558 51204.6296429448 54779.3138162989
10 13396975 26681.7524226784 27871.3519508731 29358.3956125257
10 13397504 19817.3023747813 26939.3983693623 25173.3260539389
10 13397683 14672.0812869131 14891.6762189893 15941.6136346385
10 13397721 12777.0978772622 14875.4188621556 14760.7252924986
10 13397746 14801.432448099 15268.1241785654 15179.2904913512
10 13397767 14889.1324267958 15285.254877459 15125.3219759934
10 13397840 8184.68474452185 12206.6068472429 10037.5902394092
10 13397893 10171.5086447115 9256.20052329789 11038.0746509946
10 13398174 12758.6328977291 13800.1546435318 12083.739438055
10 13398205 24647.2065181925 25519.2092420475 23798.0308712003
10 13424039 21649.341065601 20764.2055873326 20578.0231458128
10 13424074 13924.6140018827 13918.1104032421 13448.2159465271
10 13424149 13063.813295555 11830.1759739259 13502.5010524356
10 13424629 12092.7207353731 11119.0364816578 10919.6968751848
10 13424664 15405.87645978 13269.9107233562 15414.8036168019
10 13424668 9997.36424236881 9279.67398229968 9751.3331259869
10 13424680 16733.4647606099 14383.5924205159 18862.6990211722
10 13424844 19591.6389542336 20737.1589864 29269.526061537
10 13432822 29603.8771779418 26665.8202246066 43533.9838243946
10 13433005 48283.6715701495 47294.619027764 69721.2761567349
10 13452109 77110.3846390981 75567.7265782675 101787.450001981
10 13452649 90673.8739281437 102857.889710226 112470.678925172
10 13452690 92166.6295419357 102857.889710226 114776.640544251
10 13452693 92166.6295419357 102857.889710226 114776.640544251
10 13525402 126587.787846399 122511.507554607 132237.632678658
10 13561152 87054.6500642503 96068.4858746281 113040.873824663
10 13597721 98182.327658969 106176.577508361 117269.262212367
10 13597828 71707.0424252518 75727.9807799192 87119.0800477344
10 13597829 49348.0012031237 55077.0065224783 69233.613857484
10 13611787 55079.8312693674 60518.0217860325 72689.1817863868
10 13624784 52065.0514420488 61475.8487127935 61740.1272919193
10 13624795 52691.107427231 59634.7211914447 61225.0631958166
10 13630564 39757.0482275446 42829.0261865403 40282.6550099252
10 13640415 38304.8102292098 43246.5762398806 41814.2372081213
10 13640474 38304.8102292098 42466.0579441099 40656.2921809734
10 13643885 38987.9292454928 40600.790506393 37961.4527735128
10 13646716 43068.4746584018 45051.9591495587 44749.2746338915
10 13649911 41284.3038711562 41389.4559865168 35769.2592946611
10 13669537 48706.585214018 50594.8787408558 45555.7246080918
10 13682867 40327.3392944481 40641.0461250403 39446.4242670844
10 13682897 31079.5322458907 30377.8342773674 30012.5480215127
10 13698809 43915.1816268748 43755.6176109364 43181.1203076454
10 13724009 39813.2894658713 38801.5829836162 38084.9273845955
10 13724063 39310.7500539973 36541.4292054643 36173.4052508719
10 13724234 32935.1764961155 32394.3041869393 31877.9854458311
10 13731012 61475.2780160625 61668.5559509181 59765.0673091754
